Production Rate,Furnace Temperature,Machine Operation Hours,Ambient Temperature,Maintenance Score,Energy Consumption (kWh)
149.10490397820007,801.3273420893971,16.553758773093005,14.23664501279266,59.61426495498969,5749.564356628317
147.77892928253556,806.8726122971577,17.423634719972966,19.15972697183779,5.621390545987848,5776.393401640892
155.64620351578716,787.7543871404894,17.940918533850656,33.30719228556344,63.17224183265841,5795.392338973238
152.97428583333425,799.4791815744411,18.91712761036161,17.384017020719803,58.17215274734768,5882.84283522124
154.8981423193458,805.8795895733597,18.739989678336507,19.575590261584,58.3105757279898,5942.379077307926
147.78704607673373,802.1576657475084,18.485252484101213,27.66864284698957,13.032043317233589,5758.762473171713
161.16185543513788,787.5716641696498,17.446379275268995,26.929559268035437,7.971507318728499,5876.18372591408
151.43677539960603,788.3070872487724,18.606472329327964,28.43434186705405,91.32296862792704,5729.733704262314
152.11963971564836,793.0761645362766,17.687812448038464,27.70362047717523,38.79727543978864,5742.464099062183
141.74918332903084,771.2394305571916,18.24818800467216,24.00621153809421,24.160127643576303,5624.273092560156
148.0146272438424,780.3193396029036,19.145694790719475,28.091765929746806,85.61536219946603,5654.390194919663
152.01607488022478,804.8500136841844,18.46741790559316,18.84178475400465,4.929449276441645,5916.812623052836
149.84349660896086,793.6007345519334,19.15134678611708,21.43713155158777,98.33407684142266,5836.216544189667
138.27432242746326,823.7792009805917,16.756620620836845,31.923404405534484,43.789988714291226,5638.926352464832
147.52191658530015,799.5725559885421,18.14473712843204,26.34529842574476,63.07704201726207,5731.698582832044
157.1251652480201,788.7362002893092,16.5139704688745,31.352371179303272,45.28248052843268,5738.440964338093
162.75596015329435,810.7013675680008,17.455078315747944,27.658012782684253,43.45309633044954,5965.054491259811
150.10363545843418,789.6407256542875,16.378009940286702,26.066500637608183,84.3812863658306,5584.024752005875
143.2457845199654,781.7360739087785,19.083141586595204,20.832397785021133,0.735304455442698,5768.198660769791
152.48173462740564,804.0510671273751,17.512447111851994,26.508841653643078,36.3403931999427,5792.69569506228
150.62387151393438,797.6307841326746,16.55801994065323,34.53903386908411,34.80519554773205,5708.022531972127
148.18146484938185,792.8795542930252,16.926306461559772,36.54067476894972,40.35199924402112,5698.275962307624
149.36545293152193,801.1566322538658,17.6961448529079,17.09720848032049,71.72618758657563,5748.44412130817
148.86208480136116,810.2634338803317,17.86270726282026,19.837689935322988,8.540303016272166,5797.109388498979
151.50890470722663,811.5429420300965,16.740254698222063,19.21277323053885,12.564349241231398,5783.463529626081
148.33595447046906,805.2691503849675,18.843272654580144,24.998117964329357,50.45029240548358,5837.572987281454
144.12088782964298,811.2089696917033,17.414456662362497,15.212345107234327,88.43434279712875,5758.972742225218
157.53375942868806,811.4361463397535,17.517266812235054,24.660469066600623,47.41579458790797,5955.162761747643
147.98045580529637,806.6017731924846,17.77768113384837,24.420257979910662,97.90318407916672,5759.670190361583
141.75666731856484,803.9010751037116,17.095677462978877,12.609501722462078,48.648276573242285,5625.3949541278125
146.83077283217372,804.3934192211552,17.176226295074645,20.74335398543472,48.56342984133404,5768.406104909404
135.98116252410708,805.4498219631846,17.585073974623693,17.270154295218774,13.328425808217316,5616.62941494677
149.93438516196423,793.8743745805939,17.986854141210475,23.037896094341374,26.355147949677782,5853.505224098762
161.26383771849123,778.1734418579264,18.488542018216943,31.383645925365137,88.90006108146659,5796.527698457267
157.04816207728217,785.192317006408,18.439064032777846,29.273932957480973,5.461030321346905,5927.816849939431
158.4851260701417,793.8916127923159,16.721422622700445,35.40961945502085,54.64070742121321,5776.161983968873
150.7551911908872,816.6584336760409,17.86752603810305,26.40414672611889,30.96917111051891,5821.065615886184
140.26178244076067,803.412214345681,18.007152433606855,27.79927186870076,23.285855687609423,5837.780515680082
148.16090127676824,789.0151276840693,15.898731184236969,20.318805225295225,6.875390642248746,5685.188649119164
143.0932397838777,799.716349811995,17.547590170132572,21.6667193230788,34.327548906444825,5599.5726169533655
155.35115569459978,802.9873090478206,18.608455805440784,21.41815427967356,45.49568797277372,5936.069634225621
144.8715534675242,792.8268768607338,17.479144644821176,21.852025557599184,17.478498788336594,5735.989801150033
146.0054580013665,790.7276477088167,19.99473569970819,20.588179235908285,28.1825003295472,5822.621312433197
151.36990167359346,801.7744059511712,18.205936785574497,34.65268513440624,98.4575896376113,5772.543874978262
170.2724825857539,805.5020689564959,17.0479219170076,17.743138387487168,94.13343927869016,5976.00337332949
153.05453053784586,808.50349109007,18.97031413065793,18.330518502918693,10.187876413955657,5877.494917481105
142.52696185846042,796.444144879043,18.603647128698764,22.29304684954601,3.6461050825618457,5772.978493281779
149.7051516981251,800.8527229907688,18.084224711413366,26.213972778536814,40.64165365740187,5810.611346907206
150.55575712458162,799.729664025903,19.29262566604672,22.531440357303985,4.515136441229195,5942.330809748204
151.06349032765613,835.443494003078,18.634923464282178,29.40782527275598,91.17851123817714,5988.946771278433
150.29021903272732,786.410289577188,18.705548297441737,36.38373216863867,79.50115369284704,5697.226883014465
148.75080866785714,779.6181203585534,18.744220983818465,23.0192794362013,85.3317186666586,5684.6739832094345
150.1479611973431,794.5841833695827,17.09070663084971,32.14329156606158,41.1144336479987,5735.838251650528
156.31598782092843,807.0504069986698,17.223765800485218,15.716176066369806,42.914949195832186,5889.053596438131
160.25528113425548,797.3478536992164,17.338066772491903,31.176744889590143,83.23910417019079,5777.542144075077
144.63538883278824,794.8269948292625,17.60350152707517,37.57506101085495,86.96958848516338,5667.0736245512
167.80358637280395,801.5866683518772,19.19429175601945,20.57937918431427,1.6969129315466458,6089.0977884157455
145.14952805034915,799.9326128819072,18.08105223543677,32.66179231652913,51.51670283865888,5722.732021911873
138.46276575321951,787.3126454686916,17.750253712252146,22.851823721518084,79.7998035219224,5568.419963540849
155.20779475805472,788.7243778093398,17.949535379633332,36.52220501286557,12.6110141678625,5914.856837323525
151.871995261792,796.6970451127041,18.15652279917469,30.08062465129896,32.622050698093155,5795.021316413543
153.88947728025934,782.0589522463539,17.495577647078633,24.267657207272336,98.138333424128,5728.312011862548
152.93903646354167,796.1232394820654,18.57114641148266,25.84215921908828,76.04000672874827,5789.840127550083
145.63094999886576,817.9329693413854,15.985334854996688,26.053217377471587,61.629074835414464,5713.150191722304
158.3482656350992,818.9878084356594,18.81127717772461,16.911717328358996,98.61767972836948,6011.610871194975
155.31233481079104,786.7474324289705,17.572487784903977,28.515425206987896,64.51500833009034,5782.001293218651
156.76555511675463,815.3654282854668,17.22968536435018,22.66045776064333,3.840087732634456,5921.036970066451
141.59525391501424,802.8165102425897,17.42621840532923,32.497029404236955,62.68329044150672,5649.442691651768
159.12463046819732,799.8395797932511,18.36383953550388,30.09767193109728,94.71529360063548,5896.171318100261
165.35532422672134,792.3615311685272,17.64356343869226,17.575440170664564,15.174291295305242,5986.988389767373
133.19652203286807,808.3726337609306,18.57201240437286,22.17241755578488,57.277250973710906,5670.957834262119
133.87191488046943,783.745438829671,17.516484555577875,26.022782625979424,96.62742977481858,5439.458393073262
140.12156056993095,792.7930192497673,19.536351946220197,23.96318957562121,27.869431592852575,5793.966803660375
140.1955722180222,810.8975969056067,19.21756160525358,32.97184496948939,66.47392049108463,5777.764747408757
144.02712841774698,802.6458957083561,17.718222913883693,23.910981027186,58.07685836144216,5756.56052952199
151.76199151419158,793.3248191521416,19.92309414212251,38.68991101923306,97.18453013254846,5819.5156663529
140.03333667595498,798.3616112920848,17.12724781408821,17.565683784840147,59.76823355234591,5646.857023858941
160.52165882925806,804.1030283333988,18.31303329879436,19.344651965248744,95.22600783623236,5918.155257620554
150.1479611973431,792.8190017674681,17.70743654684291,36.32612594404114,51.8010431376098,5811.068291538098
144.69066441959984,803.846193087211,18.879904632129517,29.15633653070116,12.611532237541056,5741.288236015265
160.51528024422473,824.031526028402,17.12837232003645,20.007632170900862,98.73684723122,5946.91445722836
153.89474565024028,789.0943899317248,16.64724070517236,17.81926812144213,41.716427897570206,5715.17149992881
156.51538397131498,798.4006281314901,17.632255282649318,21.464370089264165,86.70601823789474,5827.941770293617
150.8201307346713,799.2880643528177,18.679612249669184,25.43608314597605,30.44904243540304,5867.984202127202
154.8812233530798,801.4028133329651,18.31716696824011,30.233182000437868,25.283740069028926,5851.028456150787
136.07101609744703,805.3805342719687,18.281746767883725,28.57864682549052,56.45940812903215,5638.6636338179405
150.1479611973431,813.4653844697689,16.967116358080336,19.50235539661765,1.41966344717237,5736.228794271674
139.1326420743164,784.0154352032033,17.212927826458767,20.72695681494374,5.8457987236877,5588.323809072816
154.5026114470294,812.0534407807305,18.50778036605652,35.567128749204244,22.43829797997955,5923.958720864503
144.63732913920413,828.6347736479629,18.847967471384344,36.46851452283834,53.55424730977983,5833.9659179863
158.70011592178167,782.5020470574748,17.991164694918318,22.982471567913567,28.191835559725163,5857.530328639722
165.48906160598952,810.2034411737848,18.07963529653289,13.13064850375114,75.48274583623312,6030.356104196465
137.62913349583798,805.021326938372,17.380515555836592,24.789954339962584,30.158686987355157,5691.789661196712
150.1479611973431,790.1488368263967,16.728324490262914,31.921542059901554,26.004804025243388,5969.053394229948
131.05518881422614,793.2314097620549,20.245678869888398,24.514729012807237,82.8185869323453,5587.890340959141
137.46417177362954,789.7948310333907,18.239628376605346,22.98167832753318,76.51488498612639,5527.589036903185
152.1484848900405,777.8199724016936,16.98173562861185,28.501265818071325,76.90611331597242,5624.672966002651
150.1479611973431,795.9449307804356,17.920733928699157,36.83525306073885,77.7727910067793,5824.39919506095
164.57368923128024,798.0476674820011,18.43200386653408,32.821047591608554,63.00186806188274,5967.716860112527
149.45616325713257,803.5871616274511,18.52773701402513,24.379412654258296,3.979712733565255,5831.684499699989
151.23698349683124,802.1145464455476,18.84096990883954,38.847497503696665,21.14312579989112,5873.330654184124
147.90153750062638,788.9077452215265,18.80576550203333,29.388281515449957,3.900642076281813,5777.748786996827
141.9447746191116,822.8381997137999,18.2007195076655,31.04280001883896,74.75206367465049,5774.029248687585
142.13590217385848,795.8615520117814,19.633409010896933,9.381177473036209,61.03760597816921,5815.591153046863
147.1794595289847,823.1809592230661,17.17382007278904,34.896885365943525,44.582554982701616,5727.537848152894
160.74409058288012,800.1149140802615,18.63262803945174,22.831223399836084,44.55178144931612,5925.037061345299
145.55777783105395,804.0768891787549,17.294639979088537,17.80181482980815,29.94231248031066,5781.005011983772
150.1479611973431,819.420301849375,17.999326835152186,27.707351915911048,48.523045576535615,6249.466037230839
131.9038269770167,798.8239732672241,18.907535530325863,29.565079925868865,96.23380574812067,5565.741007833495
155.90537276520078,793.5278404318848,17.834363454992307,24.412508521342577,18.176359776119423,5873.048334349388
142.37136221891237,806.1974287289911,18.414901624146832,23.57133738212768,8.696702025593305,5719.351438312485
149.71432213532586,826.6779129961449,17.782830080426983,23.83438520812889,93.81811725247223,5845.341076578383
160.51518209233873,800.3128108467973,18.576386906179373,28.192037192931657,80.99787436834724,5975.014412517744
149.40735669939386,785.6290356194979,15.683123699637392,35.52959842988345,68.31142857230465,5580.923171831094
153.104453731781,796.8253531371307,18.203977524012,27.774901744401124,14.938163622643208,5914.010830586663
145.51973017715775,819.1757291881179,15.131463451970216,13.781549801827476,84.39934719420248,5716.743577189513
161.86167916901414,812.1135423385964,18.33029265936142,23.705994174714206,9.132573433355706,6059.562816708636
148.2871538795596,804.3132225102937,19.6519546806077,33.511188070888224,54.37870703917469,5885.006581276159
161.90862798823122,817.8956489736352,19.651908784260662,19.861010575544807,48.01835152618879,6049.641844429004
147.0430260928225,804.7070775935514,19.318920889298024,24.02725614712085,81.09351926726106,5810.599290681758
150.67719723173673,797.6564543490126,18.37410743330544,22.613921838312372,71.8699265972796,5849.514370030958
165.24424945850856,781.4787167799587,17.075131110280754,21.050509525996908,33.242669217436514,5902.375347280792
171.06949574995218,800.8373133918077,18.85058765922447,20.12191376643922,79.6390722619709,6100.774432294667
161.88218269152293,792.7431936409981,19.44495591580141,28.42304325012709,26.26954770019353,5996.242487320377
156.68985523804463,802.9680546861981,18.61792758790933,18.079896936424245,38.451581370626656,5884.836630249158
140.59335444885397,815.1419587727097,18.46347867062752,27.623879122233763,12.907124693088146,5794.020074669343
152.3848470722575,799.7628230327324,17.03679884532209,26.39672045764098,18.659009687316757,5774.218997332905
150.5642732826536,804.6833203720116,18.01863582480929,24.774576130123112,71.76761577934995,5792.72886348869
145.64007352299728,797.1246321813902,17.569414011428137,13.293388815768251,61.66219781652751,5697.355465776674
153.77905205205005,791.6510638979445,16.7686891689626,19.688507883254665,58.660173740456045,5805.349514851157
151.40622255579297,789.616630407305,19.864457831004252,21.26779116667371,13.574585309990104,5835.989434342143
162.99987875936375,787.8965702403844,19.184547129757984,17.94295998067132,95.22640145333725,5946.701253181067
154.23884245829876,784.4310814830234,17.702594871003004,30.40239153037038,98.81240759546354,5670.363456642647
151.62016797120287,811.6227911589949,16.319377890355337,23.76033232182372,86.50710993753938,5795.430009653722
157.40370697481566,810.2017489611642,18.39747830984425,35.05835816324922,77.21520276158381,5839.138942544914
155.27413674822748,790.2111913713724,16.820327453292457,23.07821317278015,23.88451604036069,5689.974603457732
148.43351267937192,813.4128651595839,17.73422783992896,24.711468956015363,97.44393106384751,5812.079518985031
149.7145433768068,793.2019451414911,17.768785219593735,19.179254437722136,44.68741952004389,5740.13861710222
135.52557402673776,796.927372371233,17.682626630569057,31.60793774641457,5.116550644547591,5562.025260872672
150.1479611973431,807.7299006667696,20.80163970404329,26.93784702170601,91.1818569539447,5858.997742188226
138.9351722941879,807.8611800981478,16.381321992514618,23.78485463761102,12.93806169667009,5705.940707371458
155.0691500451513,785.0596255492611,17.872228054818354,31.34420983226935,73.74314414271221,5790.280484425716
146.18607238815343,814.623074128541,16.472818128849475,24.438182867564976,83.74725196187745,5710.466722428314
170.20712015146665,790.3854591848191,17.204600690502783,22.22236292784845,58.58083942152443,5956.921544597447
144.24125906922103,797.6798418441251,18.458136505046625,25.940162369479147,16.33544497431565,5735.674056161454
138.80838395973527,782.5632747120396,17.60461531535901,32.95259265457047,53.75811380515143,5553.953665973015
164.79496011597158,799.7056140223355,18.24486491313561,12.53312908086282,10.68209929639906,5973.154873765128
153.8031115931867,801.573057741403,16.968466127559076,33.13265680663297,25.763199876352918,5811.204657764966
160.33487291347006,782.4487832074433,18.869620761782155,28.92985350533014,20.42564679363964,5897.103699426659
156.141666848404,787.4928810951012,16.92643412791166,16.55910994301477,57.579247112230966,5783.683212800538
149.80145053308468,814.6253326452484,18.845735125794683,12.481134049773493,92.3731395876776,5898.190980391037
152.8206296006885,776.2940162248365,18.885581986047367,24.44233476031847,71.99968026274462,5770.887405828501
165.19840129080757,803.1097888628976,17.52525633265595,28.21774545710314,36.8725155470846,5957.794869718626
169.04964000372297,786.8176575487724,18.007152433606855,18.699155562387126,3.9361879819729495,6009.536599379032
149.42253619469534,803.5428370656529,17.56668521389952,26.086376456626493,45.53949052479408,5849.93584245216
149.20405108930666,798.663769080115,19.45574933844421,17.105105101434958,10.745055262890812,5917.85966399766
153.28489022111754,809.4063806163697,16.670659133938155,12.204426243070984,90.95644273803012,5719.606746003894
150.49569462781466,809.6577518106452,18.03887321662593,23.19484151715504,75.14233175313026,5813.503331994432
150.1479611973431,801.1696681182201,16.48178186571044,22.54188044422301,55.76886911854528,5712.561007964176
136.3302915171634,814.878999950857,18.17235528910827,32.819668223896386,51.801534890851975,5689.247876149371
143.83995580413955,810.2990254217017,18.257920545284364,24.1178474594149,66.23179135395823,5767.472047335022
159.92956879436375,806.2262058721477,17.726924856569664,27.576044936810405,79.13107143126669,5926.281487391438
153.62131892393893,829.352211151889,18.832244452903304,25.360515967690983,51.83654633353206,5995.514909571412
139.7307444124293,784.3077690843547,19.132882136854075,36.6473046187825,57.08539362787616,5615.5258856280725
162.58819912916084,790.6054411296013,18.440025555504207,21.19428491386358,25.232274426374524,5985.565865383886
144.62310041591834,791.453297135249,16.73620205554796,20.601062817340026,57.9829576047725,5578.495832828051
145.68319820851747,789.9689093458956,17.687024602970265,26.07216830086285,91.01961241446963,5661.244552234439
153.2463411317734,816.5688431154507,18.31143011420093,24.32123168490556,75.66465493523988,5910.35111335104
164.82173976285603,798.320866551446,17.458166201907005,13.662104247423082,86.65956885955035,5978.154093505085
148.07291772602696,807.7502787811109,16.201066066393903,28.339318747202547,61.41862443190114,5627.17432405484
149.97035110328463,810.5796880036746,16.42785693558312,26.45729207890165,47.190251056452304,5766.097946569765
152.93823744949233,800.908305879878,17.21107781377126,17.757870112856708,61.13416562477262,5815.200161065123
156.18391602534982,820.5804274863095,17.191163887452703,11.699086963875612,52.53182644507214,5950.811984294269
155.82479842879857,800.4839871547342,17.804433540663677,31.010949122091624,9.355940691233556,5872.307339866308
145.73463610360787,823.0519026175253,15.818628094519624,18.296881229757982,30.096631963162167,5774.935346561376
151.78145419225964,784.7951869266723,18.75109431920463,12.84515276133174,89.33044937881228,5752.26860666371
143.49439523168508,801.2573015569692,18.66928121283349,16.76284329111362,68.34294151572705,5730.824652927711
144.4269591142553,816.5470601190344,17.660822259233722,28.444427325364007,89.55557408738851,5747.8709205011055
145.85639536662367,803.6492627543686,18.682276439422537,22.53104113262692,98.29468795547008,5827.879541500402
146.1670441281168,802.1933556120856,17.275411460362097,32.95477988525314,23.981995220659023,5657.784524531354
147.97753458257267,788.2074318375696,16.96484861452473,20.13399481822693,18.83025249171064,5720.302104112602
132.52033818893028,823.946121167247,18.326598487472392,26.27544418379329,70.40314525916568,5619.752895005742
152.75257938159322,812.5064270187862,17.157653123830716,34.92170361095371,28.12845635530341,5794.729730359272
154.36028838424278,818.4399772814813,17.79383380209685,30.27650224682442,42.13008816333647,5885.1509763411605
139.74756985120032,803.5495794689822,16.70498469563683,21.29414993839782,51.26152441031999,5634.483651456321
149.72736501324866,814.5444270819277,17.970494013772644,20.563771555245783,33.85068794254729,5796.213342740039
142.6155965226716,813.5282565538403,17.931980710734837,15.725621279855602,24.76316430714387,5758.290705288332
154.2338316043035,797.215753517349,16.909149875685014,37.28117317431735,29.391676050493377,5806.098209518983
155.4198193640974,787.8902726246113,18.50807646952861,25.839323397034764,41.11272782593792,5845.06978336373
156.6952466989524,806.6311407753334,16.822848278128795,27.84083139421137,94.76861770642796,5886.44632048969
161.86410974801453,794.9262315518923,17.70694135096697,18.53574353809145,83.88393367652704,5877.9052806684485
146.94304167285463,789.7612469520666,17.488100236616898,29.920949120532907,69.17776391419824,5687.39910237348
158.83598930134593,778.0297721048288,17.317109231771706,36.13301988876557,45.95629775055219,5788.158624472585
140.15521948381607,780.689177055563,17.90193933471413,21.824007325309772,37.698616728684165,5647.419186532348
160.7577848677444,815.270345627759,18.048343316763216,12.236635477891028,75.61922341067805,6027.904160392595
150.9400935484886,803.684981669316,18.594232615989483,44.4585578175684,99.93503004722002,5789.58661763512
157.17919884021117,792.5732926008749,17.658219786500368,23.321137945737963,54.48010852760984,5857.319735003852
153.30608747287428,789.1989347562147,19.05705395624043,16.867314981326267,73.95811772217426,5967.175995395895
155.61196695962454,799.7068960977559,15.389870399411029,24.6155334151077,30.891772284376607,5773.831012831432
151.41036095419346,794.9063846821548,17.61118168379255,25.941837765810604,70.086569724388,5769.974975181051
146.11600074455296,797.9433069864574,17.383095613594644,26.702506141969007,46.77206159711509,5717.625584738494
145.2531719494226,799.082244387146,17.880818452997246,27.608620387341347,42.68947278233026,5697.132341263098
163.43474503135735,798.7653907190295,16.31034179519381,19.730061536921568,90.95953911109444,5863.087725805687
143.79675136733786,809.4729127024614,18.443040455724017,22.50419843231585,42.07365625686168,5797.459533753669
144.678705162684,784.2561403644434,17.632225882699963,34.181171193180106,27.50988815591244,5620.928658394765
157.05853869895262,806.0102362830731,18.64939085704045,27.569900154251425,44.47127768583358,5930.189359926064
148.07305284430825,804.3676877781814,18.20262902200429,16.98711058540065,23.66097827075073,5858.692478524482
155.97305931468622,791.6551193439434,18.07789577859288,23.295069412427218,64.59278930230393,5819.298925023731
162.37786229603552,794.3969983743668,16.829102850969917,28.54253236750878,45.55667819901088,5899.4098436687045
155.11749598904754,791.7585764987516,17.533403940215,14.373588681471452,21.150674928176805,5856.819331544592
152.09388354036898,790.8216280701575,18.37013346850236,40.06933930950655,84.37287927102575,5668.569945880304
131.8023564068651,799.604379546498,16.943631325514545,26.72173512581025,73.52285181015961,5569.170050479142
149.2157177684554,780.0082591509046,18.65123235185069,16.00590423724959,56.685843329409465,5725.639758388144
148.18142019584158,806.5332202890688,18.842926295403405,16.979647366744416,87.71275618985017,5916.415644497325
150.5889901323156,788.0992569669597,19.175566227949933,31.410276002164096,81.28509715367578,5817.127798285312
159.45851947533112,797.2687063817576,18.24050697613608,26.354569138670527,88.65954415023984,5892.8323681179545
141.67038099160882,796.2839938136174,19.61495950584756,27.529276501219368,89.58157315601947,5695.981837437455
144.87518295187652,776.1029144182274,19.351251368613585,23.271766756467542,22.72610535596623,5677.933230658564
145.04795458135206,797.1431204346009,18.766766466805446,10.070035879522065,57.09070537521448,5784.549424005152
154.15604530600916,793.5433418551701,19.87761855528971,14.98840444673083,50.89590404220476,6017.388294805005
158.71083352677212,797.5440847781979,19.06813569187698,27.66518996374403,51.874784711470944,5929.590633864876
138.3514987929251,811.0779122194422,18.35758904979264,20.758644592075907,2.1009156986360744,5700.368896820742
144.9567490773135,814.4781766959475,18.38817694231668,22.768852706328005,68.47251638810046,5857.532242656083
150.1479611973431,810.579816636437,19.484744330082787,31.216525906277536,9.914611227762393,5821.316249618468
157.15685672246957,792.8297976117177,17.39640573061565,37.29887257471556,95.7971066482454,5793.411112831635
141.29503905469295,807.1838749307004,18.480196651208296,19.10623579447192,10.662361893659789,5801.561068093965
171.17875118074636,803.7571706624248,17.37505717384047,25.89618089362713,19.71829819680663,6074.44668977015
153.14723221109475,801.0305784026664,16.890609426295462,16.769541224418965,8.421301117709834,5788.590869804849
155.02512068368586,808.4366211969545,17.01005780836905,17.96659747938016,76.23612137071729,5857.2130331560165
162.87701728734928,785.7587863115069,18.18744992203532,34.791141394534655,87.98377479414678,5871.774841919892
132.9849515166718,802.0093393016111,16.772350439649664,25.84589619767236,10.621382758845622,5499.203860557248
161.96258545500473,798.9084301425783,18.17550354995094,21.99158711868618,47.51083649318354,5955.102422692446
150.60980004285474,803.1366374504202,17.64894941760831,30.334222733679358,32.28097934478503,5837.219371435163
155.20471569242693,793.0885920847476,17.83206454504001,20.307979044933777,87.35342642452146,5863.42344844387
162.5353111559293,817.1174204735034,16.806318450434706,28.068997452171168,69.66889878731969,5925.03632405053
153.09199469098488,801.3323477265727,19.176999035292464,27.695312327710205,3.9922532563751214,5904.167373343701
151.82816094054544,802.9651058262275,17.923430238168077,25.20828249251537,44.80854872830765,5822.804009464697
154.05287390278707,788.5928059357219,16.957562598748797,29.969378141107736,66.6407304694919,5748.4121429199295
141.13016047764182,798.3682777819238,17.42959761254823,32.49771343178,2.7106652336233106,5633.25315125397
132.93599838728093,795.928249028857,18.55292523873049,30.2338922801707,99.1624342961228,5557.186779786071
145.4552043455676,803.2044992850064,19.120738947942677,20.656058009544346,7.862671098975804,5828.254314685464
158.25907574965134,812.8851773399016,17.87243479592301,25.11040978470063,93.2566708705961,5889.057010927052
152.197823688104,776.1148490452447,18.45796339096861,22.703096862322187,80.08180998597503,5770.981425446519
159.34570521868633,792.3087523044654,18.5742895600376,17.931754795741718,89.11400917935094,5855.254629768434
151.99134949498847,823.0353956861404,17.269314767702067,17.2770185884945,19.495827149863054,5878.954737909582
142.9116310230684,802.0485194654871,19.371450403295373,21.788099724594048,2.464440463632267,5863.442860793567
157.92858554368078,811.350531795307,19.501513652239957,18.073823990602094,69.17201141346888,6010.205501240988
155.85659044667156,814.7429549745245,18.77783876156712,20.95039588725669,44.63263599865612,6068.189745663844
154.0600063242497,798.4743214876327,18.18527373482672,25.62062877584864,36.15401877629566,5817.498908285498
128.4394977933414,811.0585616958632,17.41323069933737,20.601802026856063,64.86829533573645,5551.291118342431
147.45243280444586,821.522111889547,19.359798442739624,23.109479612835347,6.728461292151455,5918.857952167022
152.06155615834658,788.9955449210349,17.832938315789534,30.05190217271276,16.80200521926786,5849.850232482297
156.11706349380694,806.8305790725449,19.40758023233947,14.28174720787188,79.51102825267246,5996.0749558741445
145.3723736343468,802.1968096964354,17.815865168165836,31.2302731061159,6.194651857898792,5731.758190285117
153.10518305775912,791.9191673523566,17.532692674869104,23.63514244027955,28.613504245831432,5804.111919724945
156.18840885901216,811.6622637956845,17.81852362552984,34.93244267852977,70.08084180017403,5886.425698275155
133.22623507548627,800.7435969611961,17.05397537494928,26.374448129234217,1.74982139873886,5567.470798307426
151.61180644945392,797.5195275956725,19.169330787497,30.148085171812877,27.17175988981797,5827.19087138213
150.0842180921912,796.4878662083877,18.032444796613625,29.32681217527349,53.75401436403463,5840.006453097764
144.43329135405222,797.8095435345887,18.334879719939035,26.866659946859173,12.680179912676005,5750.579142576706
151.5345190105524,793.8551705170413,17.093757551573187,17.470463991986243,89.39335106699905,5798.839109931078
